"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MRPL373",6.78308990030702e-09,0.865009016961472,0.659,0.36,0.000160664267378672,11,"MRPL37"
"PAM3",6.81053456565687e-09,0.780895245149734,0.553,0.248,0.000161314321722149,11,"PAM"
"CCDC109B4",7.00035334820886e-09,0.785317711125461,0.506,0.211,0.000165810369405675,11,"CCDC109B"
"MAGOHB4",7.0241807503333e-09,0.990960145535469,0.494,0.222,0.000166374745252394,11,"MAGOHB"
"DNAJC81",7.04826906929976e-09,0.661995396699677,0.847,0.51,0.000166945301175434,11,"DNAJC8"
"DCLRE1B",7.34455200936901e-09,1.81695912563936,0.259,0.083,0.000173963058893914,11,"DCLRE1B"
"U2AF1",7.62956995511055e-09,0.641588733563607,0.871,0.533,0.000180713993956749,11,"U2AF1"
"RFWD3",7.72546410955373e-09,1.37168610709617,0.671,0.449,0.00018298534289889,11,"RFWD3"
"HLA-DRA3",7.88003656137815e-09,0.619513331866579,0.882,0.424,0.000186646545992803,11,"HLA-DRA"
"SKAP15",8.29069131910965e-09,0.728178908621506,0.671,0.32,0.000196373314584431,11,"SKAP1"
"EMC9",8.64657275870045e-09,1.6489777529774,0.282,0.097,0.000204802722362579,11,"EMC9"
"HJURP2",8.81748124542703e-09,1.6395935358422,0.729,0.466,0.000208850860779185,11,"HJURP"
"RCC11",8.82516446258413e-09,1.51632263847425,0.329,0.126,0.000209032845460768,11,"RCC1"
"SLFN134",8.93048862742383e-09,0.739189811366215,0.835,0.556,0.000211527553629161,11,"SLFN13"
"MBD21",8.9381615647635e-09,0.826705177141827,0.506,0.227,0.000211709294822988,11,"MBD2"
"TRPS13",9.03640686358306e-09,0.839179907476716,0.494,0.216,0.000214036332970828,11,"TRPS1"
"ARHGEF65",9.19934936535694e-09,0.69344616077838,0.741,0.42,0.000217895789067845,11,"ARHGEF6"
"RNPS11",9.33215792136524e-09,0.668001151590085,0.812,0.506,0.000221041492525457,11,"RNPS1"
"BNIP12",9.40697551392981e-09,1.34707374693162,0.341,0.128,0.000222813622022941,11,"BNIP1"
"ARHGAP19-SLIT1",9.77618977915649e-09,1.78249642099072,0.259,0.084,0.000231558831109101,11,"ARHGAP19-SLIT1"
"HPRT13",1.03451817676455e-08,1.06935138007721,0.529,0.264,0.000245035975348452,11,"HPRT1"
"CSNK2B3",1.06002320063473e-08,0.629616236301774,0.894,0.548,0.000251077095302343,11,"CSNK2B"
"HNRNPA3",1.07138001903709e-08,0.530082574647694,0.976,0.709,0.000253767071309124,11,"HNRNPA3"
"NAP1L43",1.07982519128123e-08,0.614985783954323,0.882,0.576,0.000255767394806872,11,"NAP1L4"
"ECT24",1.08949622494557e-08,1.27862332370331,0.788,0.58,0.000258058075840608,11,"ECT2"
"UBASH3A5",1.12676054084604e-08,0.527481019086335,0.447,0.172,0.000266884501704792,11,"UBASH3A"
"TAP14",1.16888072470902e-08,0.632224661428005,0.929,0.611,0.000276861088454578,11,"TAP1"
"ACYP13",1.18361389192053e-08,1.12774643151026,0.412,0.169,0.000280350786440296,11,"ACYP1"
"TP532",1.22534948179728e-08,0.886387690359822,0.659,0.381,0.000290236278258504,11,"TP53"
"ESYT1",1.24545195088671e-08,0.827527434864079,0.718,0.442,0.000294997749087026,11,"ESYT1"
"RPS6KA14",1.2515022649713e-08,0.946868575254088,0.447,0.185,0.000296430826481101,11,"RPS6KA1"
"PSMB83",1.25698872010206e-08,0.592819001445633,0.976,0.629,0.000297730348243373,11,"PSMB8"
"DCLRE1C1",1.40553736431705e-08,0.844637093645233,0.729,0.454,0.000332915580112137,11,"DCLRE1C"
"RPA1",1.42580172807726e-08,0.902901294315903,0.6,0.328,0.00033771539731238,11,"RPA1"
"GBP24",1.43859721053553e-08,0.68834241490035,0.812,0.451,0.000340746135287445,11,"GBP2"
"EXOSC91",1.45937276466718e-08,1.00893818741287,0.518,0.25,0.000345667033039068,11,"EXOSC9"
"TTC7A1",1.46460691436406e-08,1.11955712502441,0.353,0.134,0.000346906793736271,11,"TTC7A"
"ABCB11",1.49410244569287e-08,0.520572669764049,0.306,0.102,0.000353893105286814,11,"ABCB1"
"CD284",1.58964285476092e-08,0.56734276840711,0.694,0.37,0.000376522806578671,11,"CD28"
"UNG4",1.5972977467736e-08,1.58237571130683,0.4,0.18,0.000378335944300794,11,"UNG"
"EMBP1",1.60612083156227e-08,0.723078073748768,0.341,0.123,0.000380425780163838,11,"EMBP1"
"XPO1",1.66327285128e-08,0.821144744628204,0.729,0.41,0.000393962807554182,11,"XPO1"
"RPIA",1.68211660430981e-08,1.25433820995915,0.353,0.137,0.000398426138896821,11,"RPIA"
"C21orf58",1.69317738459884e-08,1.94350725965833,0.388,0.17,0.000401045995316082,11,"C21orf58"
"NCKAP1L5",1.69840975942308e-08,0.613298506533158,0.718,0.336,0.00040228533561695,11,"NCKAP1L"
"PSMG21",1.72872275086696e-08,0.863427506949047,0.647,0.358,0.000409465270770348,11,"PSMG2"
"NCAPH22",1.76787877854264e-08,1.11650305221889,0.529,0.281,0.000418739767485609,11,"NCAPH2"
"CEBPG1",1.78371872179573e-08,1.18363366041887,0.365,0.144,0.000422491616444537,11,"CEBPG"
"COX5A3",1.83390757619439e-08,0.63970251394347,0.824,0.522,0.000434379348497402,11,"COX5A"
"DCTPP13",1.87509662952775e-08,1.03348149086357,0.506,0.248,0.000444135387669942,11,"DCTPP1"
"SNRNP403",1.96477279573911e-08,0.99941459993047,0.576,0.316,0.000465376084398767,11,"SNRNP40"
"GINS42",2.01173828594832e-08,1.12240970525193,0.8,0.561,0.000476500330409719,11,"GINS4"
"SP1403",2.07841132964887e-08,0.674816456283424,0.647,0.301,0.000492292507540631,11,"SP140"
"PSAT12",2.09304401444224e-08,1.41800845685265,0.365,0.152,0.000495758405260789,11,"PSAT1"
"SNRNP272",2.12373300241212e-08,0.769497307230155,0.647,0.342,0.000503027398951336,11,"SNRNP27"
"HAVCR24",2.1624135699756e-08,0.766175671479695,0.871,0.68,0.000512189278184421,11,"HAVCR2"
"CD3D5",2.23399701761772e-08,0.761617681986882,0.976,0.438,0.000529144533592933,11,"CD3D"
"ITGA11",2.24394374921233e-08,1.51278160554228,0.294,0.106,0.000531500516438434,11,"ITGA1"
"PIK3CG4",2.33360946497837e-08,0.725428095840372,0.518,0.239,0.000552738737874776,11,"PIK3CG"
"LSP16",2.36142665381126e-08,0.753165858916522,0.953,0.505,0.000559327517221735,11,"LSP1"
"HLA-DQA13",2.44910122571632e-08,0.571420303281357,0.706,0.309,0.000580094116323167,11,"HLA-DQA1"
"HMGN2P46",2.48958135968651e-08,0.997211818218469,0.329,0.121,0.000589682240855348,11,"HMGN2P46"
"DGKZ3",2.49448451999839e-08,0.813234762344251,0.518,0.239,0.000590843603406819,11,"DGKZ"
"HDGF4",2.60670902252391e-08,0.907763434804955,0.541,0.261,0.000617425099075014,11,"HDGF"
"ST8SIA46",2.64566918519293e-08,0.66469525907434,0.882,0.702,0.000626653203204797,11,"ST8SIA4"
"ZNF816",2.65870102245127e-08,1.24645165503713,0.318,0.117,0.000629739924177807,11,"ZNF816"
"PSMA42",2.67831931150956e-08,0.653806129467272,0.812,0.49,0.000634386712124154,11,"PSMA4"
"CCND25",2.82599216460898e-08,0.680793939200062,0.718,0.376,0.000669364504109284,11,"CCND2"
"ACSL43",2.84067250855316e-08,1.10156104482915,0.529,0.281,0.000672841690375902,11,"ACSL4"
"LOC1002941451",2.86223829279251e-08,1.355711316607,0.435,0.209,0.000677949762030835,11,"LOC100294145"
"RBPJ3",3.00509281426602e-08,0.780010802449468,0.776,0.515,0.00071178628398705,11,"RBPJ"
"ARPC5L2",3.07175285795826e-08,0.780247621676924,0.671,0.371,0.000727575381935993,11,"ARPC5L"
"GINS13",3.12581910175273e-08,1.32308215569178,0.765,0.472,0.000740381512441152,11,"GINS1"
"HNRNPM1",3.23502763036428e-08,0.589789610313109,0.894,0.617,0.000766248644528083,11,"HNRNPM"
"HLA-DRB53",3.26829931341264e-08,0.599465013427922,0.871,0.429,0.000774129375374918,11,"HLA-DRB5"
"PTGER45",3.31083170400312e-08,0.585050040773462,0.612,0.272,0.000784203597410179,11,"PTGER4"
"LSM61",3.36846741927278e-08,0.804277921491299,0.553,0.271,0.000797855192928949,11,"LSM6"
"PIN12",3.51194558521879e-08,0.826569915796795,0.635,0.366,0.000831839431314924,11,"PIN1"
"ARPC52",3.65439378730869e-08,0.57606435779712,0.918,0.634,0.000865579712461937,11,"ARPC5"
"FAM111B3",3.74973277449451e-08,1.25826732264428,0.812,0.617,0.000888161704966769,11,"FAM111B"
"GIMAP65",3.86060050992101e-08,0.737759890565788,0.518,0.227,0.00091442183677989,11,"GIMAP6"
"TNF1",4.03272179006992e-08,0.803701820992131,0.282,0.094,0.000955190483195962,11,"TNF"
"TXNDC174",4.26889200718672e-08,0.873971761574298,0.6,0.323,0.00101112976082225,11,"TXNDC17"
"UBE2D2",4.28277850348127e-08,0.583943584140855,0.859,0.548,0.00101441891633457,11,"UBE2D2"
"DGCR8",4.50644778323897e-08,1.00502726360371,0.435,0.196,0.00106739722193798,11,"DGCR8"
"ARL6IP61",4.62722773626265e-08,0.960791478556023,0.518,0.251,0.00109600516161117,11,"ARL6IP6"
"LSM43",4.7989427597676e-08,0.79719205047295,0.647,0.373,0.00113667758207855,11,"LSM4"
"TRIM212",4.86850855230975e-08,0.996640673835111,0.435,0.192,0.00115315493570009,11,"TRIM21"
"PHGDH3",4.94150214503675e-08,1.28627750930058,0.365,0.148,0.0011704441980734,11,"PHGDH"
"PPP1CA3",4.94602625766058e-08,0.570833054939972,0.894,0.602,0.00117151577938948,11,"PPP1CA"
"CHST122",5.15032267085476e-08,0.911031397262103,0.518,0.246,0.00121990542781866,11,"CHST12"
"MAP2K33",5.42911767802142e-08,0.86109789935261,0.576,0.301,0.00128594081321615,11,"MAP2K3"
"CCNK",5.43908500680935e-08,0.664125039861544,0.694,0.375,0.00128830167471286,11,"CCNK"
"HNRNPUL11",5.45187888267169e-08,0.522738020109112,0.871,0.536,0.00129133203214962,11,"HNRNPUL1"
"HINT22",5.52063263432631e-08,0.952021268449642,0.494,0.235,0.00130761704576653,11,"HINT2"
"NUTF23",5.58610583071149e-08,0.723868660164742,0.718,0.432,0.00132312502706232,11,"NUTF2"
"TOP2B",6.07397797897304e-08,0.768220626946595,0.647,0.371,0.00143868242409955,11,"TOP2B"
"ADK1",6.24697692965942e-08,0.97188675576531,0.482,0.232,0.00147965895555913,11,"ADK"
"OCIAD23",6.30084742681537e-08,0.648802130268188,0.612,0.279,0.00149241872151549,11,"OCIAD2"
"RALGDS3",6.35186880722202e-08,0.54574334402117,0.671,0.334,0.00150450364567861,11,"RALGDS"
"GRAP1",6.38568470224708e-08,0.59292505284332,0.365,0.136,0.00151251327857424,11,"GRAP"
"C12orf41",6.52526182647229e-08,1.37811976089475,0.329,0.13,0.00154557351621823,11,"C12orf4"
"SLA7",6.5381247118466e-08,0.604103502099842,0.847,0.429,0.00154862021924799,11,"SLA"
"TPI15",6.58871613283038e-08,0.513626280696331,0.976,0.7,0.0015606033032222,11,"TPI1"
"ARID5A4",6.62331371559941e-08,0.726236005186105,0.624,0.307,0.00156879808667688,11,"ARID5A"
"CMAHP",7.04888726722057e-08,1.01197543623885,0.306,0.111,0.00166959943811386,11,"CMAHP"
"RAD51D",7.05271906996658e-08,1.19034910994755,0.294,0.106,0.00167050703891228,11,"RAD51D"
"TNFSF102",7.07778885830127e-08,0.882979148256745,0.541,0.276,0.00167644506897724,11,"TNFSF10"
"OAS22",7.0884561997336e-08,0.743187741282875,0.647,0.344,0.0016789717354689,11,"OAS2"
"E2F41",7.10828074511375e-08,0.950150832394887,0.376,0.152,0.00168366737728764,11,"E2F4"
"POP41",7.36016141641522e-08,0.994645019396676,0.482,0.232,0.00174332783309211,11,"POP4"
"ACSL54",7.43465250489819e-08,0.798145796452997,0.471,0.209,0.00176097179231018,11,"ACSL5"
"CENPI",7.51835023622237e-08,2.49418212152188,0.282,0.108,0.00178079643695163,11,"CENPI"
"WDR15",7.52655279754285e-08,0.553828097077531,0.918,0.633,0.001782739295626,11,"WDR1"
"ASF1A1",7.52665630112235e-08,0.864485906782207,0.435,0.19,0.00178276381148384,11,"ASF1A"
"CDK9",7.58335984987403e-08,1.08723179820792,0.353,0.141,0.00179619461404116,11,"CDK9"
"LSMD12",7.59330072007064e-08,0.770145419475095,0.624,0.321,0.00179854920855593,11,"LSMD1"
"PARK74",7.61778588963057e-08,0.519795307582974,0.976,0.676,0.0018043487658179,11,"PARK7"
"GLUD11",7.7233000111557e-08,1.16434367794452,0.506,0.26,0.00182934084064234,11,"GLUD1"
"ARHGAP306",7.90703465070138e-08,0.529145185384954,0.741,0.358,0.00187286022736513,11,"ARHGAP30"
"USP37",7.9157635749913e-08,1.08693941232346,0.459,0.215,0.00187492776037244,11,"USP37"
"AGAP2",8.1636485110595e-08,0.656225656570224,0.353,0.136,0.00193364178632955,11,"AGAP2"
"ARHGDIA2",8.47133743273919e-08,0.546621911868568,0.906,0.547,0.0020065209843186,11,"ARHGDIA"
"NOTCH12",8.49277789484859e-08,0.673056788326872,0.6,0.305,0.00201159937217384,11,"NOTCH1"
"CASP31",8.77958774100864e-08,0.931244302923978,0.471,0.221,0.00207953315233531,11,"CASP3"
"C4orf29",9.02274007353987e-08,0.973791421041446,0.435,0.196,0.00213712621381865,11,"C4orf29"
"NELFCD4",9.15019948440347e-08,0.748706029908244,0.694,0.418,0.00216731624987581,11,"NELFCD"
"PRPF38A3",9.34991850443139e-08,0.950135021796393,0.553,0.298,0.00221462169695962,11,"PRPF38A"
"GMFG6",9.49637581411655e-08,0.651344270822683,0.847,0.411,0.00224931157533164,11,"GMFG"
"TPGS22",9.75777356170519e-08,0.997476068106074,0.565,0.315,0.00231122624582549,11,"TPGS2"
"PPP2R5C5",9.76989063596058e-08,0.556736826185071,0.906,0.595,0.00231409629603362,11,"PPP2R5C"
"CENPH",9.87061986088752e-08,1.43839079802197,0.612,0.369,0.00233795502024982,11,"CENPH"
"PSMB104",9.87645821474107e-08,0.62983934508994,0.859,0.52,0.00233933789274357,11,"PSMB10"
"TRIM595",9.90515324334113e-08,0.812475955740295,0.871,0.674,0.00234613459721778,11,"TRIM59"
"SNRPA1",1.01034992952457e-07,0.702374785617183,0.729,0.432,0.00239311484307189,11,"SNRPA1"
"ITGB72",1.01850043839291e-07,0.816718285297198,0.412,0.172,0.00241242013837744,11,"ITGB7"
"STX114",1.03108887537627e-07,0.954798511179905,0.788,0.514,0.00244223711021623,11,"STX11"
"HLA-DMA3",1.04685119257319e-07,0.656616067510368,0.706,0.347,0.00247957173472886,11,"HLA-DMA"
"S100A46",1.06188662724571e-07,0.649108736081886,0.859,0.463,0.00251518466529419,11,"S100A4"
"EIF4EBP21",1.06545193917398e-07,0.654910419495658,0.859,0.61,0.00252362946312749,11,"EIF4EBP2"
"RFC1",1.11260767689347e-07,0.705306399422704,0.682,0.398,0.00263532254348988,11,"RFC1"
"SNAP471",1.12688892869726e-07,1.03170534035583,0.494,0.25,0.00266914911651233,11,"SNAP47"
"DOCK27",1.20446648647992e-07,0.535964615097224,0.729,0.371,0.00285289931987633,11,"DOCK2"
"RARRES35",1.2239399372822e-07,0.667922166115096,0.812,0.412,0.00289902413544662,11,"RARRES3"
"RASSF12",1.24023655078925e-07,0.711419090139588,0.612,0.313,0.00293762429419943,11,"RASSF1"
"RUVBL23",1.24556324415927e-07,0.887232408633729,0.529,0.273,0.00295024110011564,11,"RUVBL2"
"ASB22",1.28941129786749e-07,1.14598060936587,0.318,0.121,0.00305409960012895,11,"ASB2"
"RAD182",1.29631452406663e-07,1.56517713538814,0.341,0.145,0.00307045058170421,11,"RAD18"
"BANF14",1.35796620814757e-07,0.592945104706322,0.835,0.512,0.00321647876061833,11,"BANF1"
"YWHAQ2",1.36165121543474e-07,0.552366564018339,0.906,0.628,0.00322520706887874,11,"YWHAQ"
"HDAC1",1.41577930620206e-07,0.650249228167226,0.765,0.467,0.0033534148646702,11,"HDAC1"
"VPS26A2",1.46193015528688e-07,0.82104085639608,0.635,0.351,0.00346272776581251,11,"VPS26A"
"EXOSC31",1.48633500835554e-07,1.09586835881635,0.447,0.218,0.00352053310079094,11,"EXOSC3"
"NDUFA64",1.53856052828997e-07,0.655115051656954,0.8,0.482,0.00364423446730763,11,"NDUFA6"
"WIBG",1.54582231748417e-07,1.06403543845215,0.388,0.169,0.003661434741193,11,"WIBG"
"ATP5C14",1.54646018756092e-07,0.57031073432135,0.882,0.574,0.00366294560025681,11,"ATP5C1"
"NUP852",1.58913551599616e-07,0.95247960433217,0.506,0.257,0.00376402638318849,11,"NUP85"
"TNFRSF93",1.60625110237212e-07,0.645942694831817,0.976,0.821,0.0038045663610786,11,"TNFRSF9"
"GMPS3",1.66550169058645e-07,0.884720046714908,0.541,0.28,0.00394490730432307,11,"GMPS"
"CNTROB1",1.67216935560661e-07,1.61397907366112,0.294,0.116,0.00396070033568982,11,"CNTROB"
"MFAP12",1.74240576275006e-07,1.13754821461826,0.447,0.218,0.00412706228964979,11,"MFAP1"
"ARHGAP96",1.84160935326839e-07,0.594908875933295,0.812,0.412,0.00436203591415151,11,"ARHGAP9"
"THOP12",1.86565813108056e-07,1.07718398001352,0.353,0.145,0.00441899784927742,11,"THOP1"
"LINC002651",1.93789926012293e-07,0.552902763015571,0.8,0.468,0.00459010818752718,11,"LINC00265"
"GIMAP25",1.95224554641535e-07,0.649613040296382,0.506,0.225,0.0046240888012394,11,"GIMAP2"
"ID32",2.01304756027188e-07,0.752058206060748,0.447,0.193,0.00476810445125997,11,"ID3"
"NUDT52",2.04874601273191e-07,0.839349753556163,0.588,0.337,0.00485265980575681,11,"NUDT5"
"RECQL",2.13195387074883e-07,0.939662649322637,0.624,0.392,0.00504974593825567,11,"RECQL"
"RILPL23",2.14750810237104e-07,0.719587975717223,0.471,0.207,0.00508658769127605,11,"RILPL2"
"PPP2CA1",2.30930621585059e-07,0.650675722178677,0.741,0.48,0.0054698227028637,11,"PPP2CA"
"UNC13D5",2.38604750494718e-07,0.543941895572377,0.471,0.206,0.0056515921202179,11,"UNC13D"
"SURF42",2.39364020539159e-07,0.663775357132371,0.765,0.499,0.00566957619049051,11,"SURF4"
"AMICA13",2.44553005804504e-07,0.701201068036694,0.494,0.216,0.00579248249548548,11,"AMICA1"
"PPM1M3",2.47175741986626e-07,0.971181381938025,0.412,0.186,0.00585460462469523,11,"PPM1M"
"BTG32",2.85143983490833e-07,0.887539722946593,0.576,0.321,0.00675392039296387,11,"BTG3"
"REC8",2.88126976509327e-07,0.974998579419994,0.329,0.132,0.00682457556559992,11,"REC8"
"RGS193",2.90417142188284e-07,0.7266746074423,0.506,0.234,0.0068788204298717,11,"RGS19"
"IL2RG5",2.90731438478158e-07,0.676594977057612,0.988,0.517,0.00688626485179364,11,"IL2RG"
"TWF21",2.95949736610399e-07,0.668965036311273,0.659,0.365,0.0070098654613539,11,"TWF2"
"CD2475",3.04959204912844e-07,0.567767026403788,0.635,0.295,0.00722326372756563,11,"CD247"
"RAVER1",3.05144033825326e-07,0.823283300527127,0.482,0.238,0.00722764158518668,11,"RAVER1"
"CACYBP3",3.05394869886413e-07,0.575471983390197,0.847,0.598,0.00723358288812958,11,"CACYBP"
"ARHGAP272",3.06386330846728e-07,0.551185855844954,0.412,0.173,0.0072570666324356,11,"ARHGAP27"
"MAD2L23",3.10199811948175e-07,0.955418388009851,0.518,0.275,0.00734739274580448,11,"MAD2L2"
"DHX152",3.11243295772051e-07,0.704870332131174,0.718,0.448,0.00737210870365681,11,"DHX15"
"MRPS113",3.11630491565506e-07,0.991103891726146,0.471,0.238,0.00738127982322058,11,"MRPS11"
"CBFB2",3.12424004614405e-07,0.970919445922131,0.576,0.335,0.00740007497329679,11,"CBFB"
"PLP22",3.17579490683466e-07,0.621309961071807,0.776,0.475,0.00752218781632857,11,"PLP2"
"AP1M13",3.40687155648623e-07,0.757100937945973,0.624,0.353,0.00806951596869329,11,"AP1M1"
"SRPK12",3.46359067306964e-07,0.737028251413807,0.553,0.29,0.00820386086823276,11,"SRPK1"
"MLH12",3.55214742677383e-07,1.03891328367022,0.447,0.223,0.0084136163950565,11,"MLH1"
"1-Sep5",3.56512193927466e-07,0.612330939405595,0.765,0.406,0.00844434782536595,11,"1-Sep"
"RFFL",3.62981266951047e-07,1.05891544908661,0.329,0.133,0.0085975742890025,11,"RFFL"
"CDT12",3.72164744523775e-07,1.21376785957324,0.624,0.351,0.00881509413879014,11,"CDT1"
"PAF11",3.77214634617518e-07,0.828763809966942,0.553,0.299,0.00893470583555054,11,"PAF1"
"SMNDC11",3.83976099792568e-07,0.758348233619621,0.529,0.27,0.00909485789968676,11,"SMNDC1"
"CTCF",3.87849790156085e-07,0.803754475466979,0.482,0.239,0.00918661012963703,11,"CTCF"
"PPIF2",3.87934889139847e-07,0.972983040345822,0.447,0.219,0.00918862578416642,11,"PPIF"
"GATA35",3.89513520658464e-07,0.80714843611968,0.388,0.164,0.00922601725031638,11,"GATA3"
"SCLY1",3.91581672612861e-07,1.08861747621324,0.306,0.119,0.00927500349750823,11,"SCLY"
"CASP21",3.99177658758618e-07,0.56792661843774,0.929,0.791,0.00945492202535662,11,"CASP2"
"MRPL541",4.23031700736119e-07,0.755356496075531,0.494,0.238,0.0100199288636357,11,"MRPL54"
"FCRL33",4.25962671658012e-07,0.640442147009664,0.541,0.244,0.0100893518408917,11,"FCRL3"
"WDR344",4.38507844614829e-07,1.32575023480214,0.388,0.186,0.0103864968075468,11,"WDR34"
"CBX33",4.39835883506021e-07,0.53446528584608,0.894,0.614,0.0104179527367236,11,"CBX3"
"TBC1D2B2",4.41364946506238e-07,0.940251424073768,0.459,0.225,0.0104541701229468,11,"TBC1D2B"
"RASAL35",4.48551100709916e-07,0.649876617617134,0.506,0.243,0.0106243813714151,11,"RASAL3"
"ACTR1A2",4.50184245634244e-07,0.821308875568462,0.576,0.326,0.0106630640420927,11,"ACTR1A"
"ARF63",4.55232747598591e-07,0.505674890654721,0.871,0.555,0.0107826428596202,11,"ARF6"
"EIF1AY1",4.77070838234418e-07,1.01113362854059,0.341,0.141,0.0112998998744204,11,"EIF1AY"
"SCLT11",4.8270429199387e-07,1.04705479411019,0.365,0.158,0.0114333338601668,11,"SCLT1"
"ARL32",5.27463519191611e-07,1.0550971679959,0.412,0.196,0.0124935009155725,11,"ARL3"
"RAP1B2",5.36053136098398e-07,0.518219851158919,0.894,0.587,0.0126969545816267,11,"RAP1B"
"TSPAN17",5.39680819220287e-07,1.37912786663859,0.341,0.153,0.0127828798840517,11,"TSPAN17"
"HECTD2",5.44045057432436e-07,1.52711778870977,0.271,0.105,0.0128862512303447,11,"HECTD2"
"LRBA3",5.6548293601557e-07,0.573517674926382,0.647,0.356,0.0133940288224648,11,"LRBA"
"IL325",5.66280506680788e-07,0.682321170056718,0.976,0.49,0.0134129200812411,11,"IL32"
"TRIM282",5.6747576509845e-07,0.955042616350974,0.447,0.219,0.0134412309721219,11,"TRIM28"
"LSM32",5.74385673473642e-07,0.724067166391792,0.659,0.391,0.0136048990618967,11,"LSM3"
"SRRT",5.80305448263062e-07,0.769801851423408,0.6,0.338,0.0137451148475589,11,"SRRT"
"TCIRG14",6.01131638485539e-07,0.56307178182729,0.741,0.418,0.0142384039891685,11,"TCIRG1"
"CASP8AP2",6.11889871953616e-07,0.89587740470585,0.447,0.223,0.0144932235070933,11,"CASP8AP2"
"VDAC35",6.14344538634561e-07,0.792444687923415,0.612,0.365,0.0145513647420982,11,"VDAC3"
"NCALD2",6.15655038090955e-07,0.904681884342355,0.353,0.15,0.0145824052322223,11,"NCALD"
"ITGA45",6.29022536913593e-07,0.511902155922146,0.788,0.44,0.0148990278093354,11,"ITGA4"
"RBM421",6.34415840534684e-07,0.786211720589545,0.565,0.31,0.0150267735989045,11,"RBM42"
"NAA50",6.53564511504879e-07,0.677161743471154,0.859,0.604,0.0154803290195046,11,"NAA50"
"GNAI32",6.60208555033177e-07,0.717859635972009,0.765,0.544,0.0156376998345158,11,"GNAI3"
"EPSTI13",6.60224529540527e-07,0.59649823650211,0.494,0.233,0.0156380782066969,11,"EPSTI1"
"LASP13",6.64880945790102e-07,0.58151438651648,0.776,0.472,0.0157483700819844,11,"LASP1"
"RBL14",7.17435377927203e-07,0.86915894386372,0.788,0.571,0.0169931743615837,11,"RBL1"
"ATPIF11",7.20108664390944e-07,0.536584290175148,0.859,0.53,0.0170564938247639,11,"ATPIF1"
"ACAA25",7.33578337213513e-07,0.786784014710711,0.494,0.247,0.0173755364952393,11,"ACAA2"
"CYB5B2",7.49516438044743e-07,0.722004238407479,0.682,0.422,0.0177530463515278,11,"CYB5B"
"TAF111",7.60930191169905e-07,0.827510281554453,0.576,0.319,0.0180233925080504,11,"TAF11"
"RBM121",7.93808726162789e-07,0.690658857703513,0.706,0.433,0.0188021534878918,11,"RBM12"
"MRPL153",7.97450852102578e-07,0.86520361158977,0.541,0.296,0.0188884208829017,11,"MRPL15"
"NDUFB13",8.21357475857947e-07,0.670139619645562,0.671,0.382,0.0194546731731713,11,"NDUFB1"
"NUBP12",8.25962851893606e-07,0.989234193511041,0.376,0.169,0.019563756109952,11,"NUBP1"
"VBP12",8.40323164115345e-07,0.873608379050961,0.518,0.277,0.0199038944652361,11,"VBP1"
